products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms,native_input_pending
100000,2,before_idle,67.049,321429504,66437640,723,32,45,38,927,858,44,0.083,84,500,0,0.000,0.000,1
100000,2,after_idle,87.073,303747072,71297720,707,26,43,37,1170,1100,44,0.628,74,500,0,0.000,0.000,1
100000,3,Rows,89.500,321769472,126229796,674,27,43,38,1200,1128,46,0.270,1110,500,0,93.098,226.550,1
100000,3,Rows,89.646,321667072,109283268,674,28,43,38,1202,1130,47,0.223,868,500,0,8.311,133.802,1
100000,3,Rows,91.381,324083712,96586788,668,30,43,37,1218,1143,48,0.195,89,500,0,1618.594,113.008,1
100000,3,Rows,91.628,323543040,69046324,669,29,43,38,1221,1146,49,0.198,83,500,0,66.480,176.900,1
100000,3,Rows,91.797,323850240,72330296,669,30,43,38,1222,1147,49,0.205,83,500,0,39.718,125.876,1
100000,3,Rows,92.034,323338240,69546436,669,32,43,38,1225,1149,50,0.199,83,500,0,61.004,172.336,1
100000,3,Rows,92.221,323551232,70432180,669,34,43,38,1227,1151,50,0.189,83,500,0,61.776,121.110,1
100000,3,Rows,92.429,323883008,69790632,669,36,43,38,1229,1153,51,0.196,83,500,0,40.757,164.378,1
100000,3,Rows,92.597,324169728,71490456,669,38,43,38,1231,1154,51,0.207,83,500,0,57.554,106.633,1
100000,3,Rows,92.838,310722560,69557336,669,40,43,38,1234,1156,52,0.188,83,500,0,62.868,174.833,1
100000,3,Grid,93.171,323944448,69857788,669,44,43,38,1238,1158,52,0.214,81,500,0,150.653,142.327,1
100000,3,Grid,93.336,324440064,72312336,669,46,43,38,1239,1159,52,0.195,81,500,0,41.581,120.027,1
100000,3,Grid,93.580,324022272,69866380,669,28,43,38,1242,1161,53,0.198,81,500,0,63.939,176.421,1
100000,3,Grid,93.770,324567040,70175236,669,30,43,38,1244,1163,53,0.193,81,500,0,65.355,120.999,1
100000,3,Grid,93.985,325091328,70097608,669,32,43,38,1246,1165,54,0.195,81,500,0,40.911,170.730,1
100000,3,Grid,94.152,325091328,71600172,669,34,43,38,1248,1166,54,0.250,81,500,0,58.136,105.454,1
100000,3,Grid,94.394,324554752,69560492,669,36,43,38,1251,1168,55,0.211,81,500,0,63.222,174.890,1
100000,3,Grid,94.582,324800512,70224012,669,38,43,38,1253,1170,55,0.198,81,500,0,62.179,122.822,1
100000,3,Grid,94.797,325099520,69813436,669,40,43,38,1255,1172,56,0.192,81,500,0,43.846,167.681,1
100000,3,Grid,94.970,315469824,71684692,669,42,43,38,1257,1173,56,0.197,81,500,0,56.900,111.914,1
100000,3,before_idle,96.356,335314944,72577876,707,32,45,38,1273,1186,58,0.127,107,500,0,0.000,0.000,1
100000,3,after_idle,116.403,310550528,70248832,703,26,43,36,1512,1424,58,0.559,97,500,0,0.000,0.000,1
100000,4,Rows,118.829,330870784,124811208,675,27,43,38,1543,1453,60,0.258,1133,500,0,84.831,251.626,1
100000,4,Rows,120.649,340439040,72701516,663,28,42,35,1559,1469,61,0.203,112,500,0,1629.122,186.563,1
100000,4,Rows,120.807,343830528,75292148,664,29,42,36,1560,1470,61,0.264,106,500,0,37.469,116.711,1
100000,4,Rows,121.045,343584768,71978868,664,30,42,36,1563,1472,62,0.194,106,500,0,58.430,176.720,1
100000,4,Rows,121.236,343834624,72845504,664,32,42,36,1565,1474,62,0.194,106,500,0,63.063,124.340,1
100000,4,Rows,121.395,344281088,75102340,664,34,42,36,1566,1475,62,0.199,106,500,0,37.875,117.587,1
100000,4,Rows,121.631,343552000,72171080,664,36,42,36,1569,1477,63,0.198,106,500,0,60.843,171.447,1
100000,4,Rows,121.809,343896064,72665372,664,38,42,36,1571,1479,63,0.193,106,500,0,57.221,117.478,1
100000,4,Rows,121.965,344432640,74956800,664,40,42,36,1572,1480,63,0.197,106,500,0,34.704,117.532,1
100000,4,Rows,122.204,343592960,72114772,664,42,42,36,1575,1482,64,0.199,106,500,0,56.529,178.901,1
100000,4,Grid,122.519,343846912,72595276,664,46,42,36,1579,1484,64,0.215,104,500,0,157.524,120.426,1
100000,4,Grid,122.680,345325568,74916516,664,28,42,36,1580,1485,64,0.199,104,500,0,37.088,120.214,1
100000,4,Grid,122.917,344465408,72035472,664,30,42,36,1583,1487,65,0.198,104,500,0,56.059,177.820,1
100000,4,Grid,123.101,344686592,72556508,664,32,42,36,1585,1489,65,0.200,104,500,0,57.313,122.562,1
100000,4,Grid,123.247,345112576,75034028,664,34,42,36,1586,1490,65,0.203,104,500,0,33.848,108.735,1
100000,4,Grid,123.477,344313856,72043252,664,36,42,36,1589,1492,66,0.196,104,500,0,56.016,170.839,1
100000,4,Grid,123.663,344633344,72836656,664,38,42,36,1591,1494,66,0.202,104,500,0,61.041,120.551,1
100000,4,Grid,123.875,345190400,72296736,664,40,42,36,1593,1496,67,0.473,104,500,0,37.324,171.235,1
100000,4,Grid,124.044,345477120,74098760,664,42,42,36,1595,1497,67,0.210,104,500,0,54.450,111.135,1
100000,4,Grid,124.279,345067520,71921492,664,44,42,36,1598,1499,68,0.196,104,500,0,55.551,175.944,1
100000,4,before_idle,125.573,361299968,75768200,717,32,44,36,1613,1511,69,0.153,130,500,0,0.000,0.000,1
100000,4,after_idle,145.597,342077440,76231044,701,26,42,35,1910,1661,69,0.652,120,500,0,0.000,0.000,1
100000,5,Rows,148.057,349208576,130590736,670,27,43,36,1942,1689,72,0.258,1156,500,0,95.407,233.672,1
100000,5,Rows,148.204,351600640,122022932,670,28,43,36,1944,1691,73,0.239,858,500,0,9.233,133.949,1
100000,5,Rows,149.990,349683712,95437964,664,30,43,35,1962,1699,75,0.199,135,500,0,1661.426,121.138,1
100000,5,Rows,150.230,349478912,74257056,665,29,43,36,1965,1701,76,0.204,129,500,0,69.220,166.027,1
100000,5,Rows,150.425,349573120,75628548,665,30,43,36,1967,1702,76,0.364,129,500,0,68.839,121.850,1
100000,5,Rows,150.662,349597696,74247112,665,32,43,36,1970,1704,77,0.201,129,500,0,67.407,164.839,1
100000,5,Rows,150.853,349597696,75113876,665,34,43,36,1972,1705,77,0.195,129,500,0,64.088,123.773,1
100000,5,Rows,151.112,349597696,74322544,665,36,43,36,1975,1707,78,0.203,129,500,0,64.316,190.965,1
100000,5,Rows,151.276,349597696,76339680,665,38,43,36,1976,1708,78,0.329,129,500,0,39.036,121.996,1
100000,5,Rows,151.529,349597696,74464648,665,40,43,36,1979,1710,79,0.204,129,500,0,62.754,186.576,1
100000,5,Grid,151.863,350187520,75724064,665,44,43,36,1983,1711,79,0.198,127,500,0,171.099,124.897,1
100000,5,Grid,152.093,350191616,74760548,665,46,43,36,1985,1713,80,0.205,127,500,0,68.536,158.336,1
100000,5,Grid,152.271,350191616,76855168,665,28,43,36,1987,1714,80,0.197,127,500,0,62.330,112.280,1
100000,5,Grid,152.525,350191616,74579884,665,30,43,36,1990,1716,81,0.344,127,500,0,64.749,186.153,1
100000,5,Grid,152.705,350191616,76253908,665,32,43,36,1992,1717,81,0.208,127,500,0,62.278,113.366,1
100000,5,Grid,152.918,350191616,74241316,665,34,43,36,1995,1719,82,0.203,127,500,0,63.849,146.050,1
100000,5,Grid,153.103,350191616,75847820,665,36,43,36,1997,1720,82,0.205,127,500,0,63.518,117.892,1
100000,5,Grid,153.359,350191616,74544812,665,38,43,36,2000,1722,83,0.201,127,500,0,65.713,184.176,1
100000,5,Grid,153.542,350191616,75768908,665,40,43,36,2002,1723,83,0.208,127,500,0,63.715,116.316,1
100000,5,Grid,153.802,350191616,74476904,665,42,43,36,2005,1725,84,0.214,127,500,0,66.263,190.122,1
100000,5,before_idle,155.180,362659840,75260068,720,32,45,36,2019,1738,85,0.095,153,500,0,0.000,0.000,1
100000,5,after_idle,175.207,344567808,76143648,699,28,43,35,2245,1963,85,0.119,143,500,0,0.000,0.000,1
100000,6,Rows,177.670,357031936,134959904,671,27,43,36,2275,1991,87,0.249,1179,500,0,91.292,240.147,1
100000,6,Rows,177.818,359915520,132117756,671,28,43,36,2277,1993,88,0.257,885,500,0,23.396,120.632,1
100000,6,Rows,179.664,357584896,101154060,665,30,43,35,2293,2006,89,0.209,158,500,0,1729.496,113.294,1
100000,6,Rows,179.914,357851136,76972616,666,29,43,36,2296,2008,90,0.200,152,500,0,70.497,174.986,1
100000,6,Rows,180.118,357998592,77698752,666,30,43,36,2298,2010,90,0.230,152,500,0,69.504,130.053,1
100000,6,Rows,180.286,358060032,80125128,666,32,43,36,2299,2011,90,0.239,152,500,0,40.475,124.473,1
