products,operation,sample,ms,private_bytes,gc0,gc1,gc2
100000,local_sale_transaction_no_network,19,6.348,201220096,126,98,11
100000,daily_csv_1_to_31_sales,19,3.548,201220096,126,98,11
100000,search_details_100,20,35.968,201220096,126,98,11
100000,local_sale_transaction_no_network,20,6.872,201220096,126,98,11
100000,daily_csv_1_to_31_sales,20,0.584,201220096,126,98,11
100000,search_details_100,21,34.475,201220096,126,98,11
100000,local_sale_transaction_no_network,21,6.033,201220096,126,98,11
100000,daily_csv_1_to_31_sales,21,3.178,201220096,126,98,11
100000,search_details_100,22,37.018,201220096,126,98,11
100000,local_sale_transaction_no_network,22,6.061,201220096,126,98,11
100000,daily_csv_1_to_31_sales,22,2.671,201220096,126,98,11
100000,search_details_100,23,35.269,201220096,126,98,11
100000,local_sale_transaction_no_network,23,5.231,201220096,126,98,11
100000,daily_csv_1_to_31_sales,23,0.688,201220096,126,98,11
100000,search_details_100,24,35.258,201220096,126,98,11
100000,local_sale_transaction_no_network,24,5.981,201220096,126,98,11
100000,daily_csv_1_to_31_sales,24,3.339,201220096,126,98,11
100000,search_details_100,25,34.185,201220096,126,98,11
100000,local_sale_transaction_no_network,25,6.539,201220096,126,98,11
100000,daily_csv_1_to_31_sales,25,2.721,201220096,126,98,11
100000,search_details_100,26,35.053,201220096,126,98,11
100000,local_sale_transaction_no_network,26,7.382,201220096,126,98,11
100000,daily_csv_1_to_31_sales,26,2.787,201220096,126,98,11
100000,search_details_100,27,35.932,201220096,126,98,11
100000,local_sale_transaction_no_network,27,6.548,201220096,126,98,11
100000,daily_csv_1_to_31_sales,27,3.241,201220096,126,98,11
100000,search_details_100,28,35.517,201220096,126,98,11
100000,local_sale_transaction_no_network,28,5.509,201220096,126,98,11
100000,daily_csv_1_to_31_sales,28,4.965,201220096,127,99,11
100000,search_details_100,29,38.565,201220096,127,99,11
100000,local_sale_transaction_no_network,29,6.010,201220096,127,99,11
100000,daily_csv_1_to_31_sales,29,2.827,201220096,127,99,11
100000,search_details_100,30,36.724,201220096,127,99,11
100000,local_sale_transaction_no_network,30,6.467,201220096,127,99,11
100000,daily_csv_1_to_31_sales,30,0.877,201220096,127,99,11
