products,cart,operation,sample,ms,private_bytes,gc0,gc1,gc2,dispatcher_probe_ms,connections,product_commands,commands_on_dispatcher
20000,1,scan,0,52.742,34619392,8,7,1,2.832,2,2,0
20000,1,scan,1,1.173,34619392,8,7,1,0.110,2,2,0
20000,1,scan,2,0.947,34623488,8,7,1,0.062,2,2,0
20000,1,scan,3,0.917,34623488,8,7,1,0.076,2,2,0
20000,1,scan,4,0.791,34623488,8,7,1,0.077,2,2,0
20000,1,scan,5,1.113,34623488,8,7,1,0.066,2,2,0
20000,1,scan,6,0.913,34623488,8,7,1,0.071,2,2,0
20000,1,scan,7,0.675,34623488,8,7,1,0.061,2,2,0
20000,1,scan,8,0.990,34623488,8,7,1,0.104,2,2,0
20000,1,scan,9,0.672,34623488,8,7,1,0.054,2,2,0
20000,1,scan,10,1.207,34623488,8,7,1,0.108,2,2,0
20000,1,scan,11,0.742,34623488,8,7,1,0.053,2,2,0
20000,1,scan,12,1.130,34623488,8,7,1,0.074,2,2,0
20000,1,scan,13,0.707,34623488,8,7,1,0.063,2,2,0
20000,1,scan,14,0.908,34623488,8,7,1,0.059,2,2,0
20000,1,scan,15,0.780,34623488,8,7,1,0.088,2,2,0
20000,1,scan,16,0.707,34623488,8,7,1,0.061,2,2,0
20000,1,scan,17,0.842,34623488,8,7,1,0.128,2,2,0
20000,1,scan,18,0.665,34623488,8,7,1,0.052,2,2,0
20000,1,scan,19,0.736,34623488,8,7,1,0.092,2,2,0
20000,1,scan,20,0.527,34623488,8,7,1,0.054,2,2,0
20000,1,scan,21,0.792,34623488,8,7,1,0.049,2,2,0
20000,1,scan,22,0.813,34623488,8,7,1,0.095,2,2,0
20000,1,scan,23,0.600,34623488,8,7,1,0.057,2,2,0
20000,1,scan,24,0.764,34623488,8,7,1,0.117,2,2,0
20000,1,scan,25,0.671,34623488,8,7,1,0.048,2,2,0
20000,1,scan,26,0.782,34623488,8,7,1,0.059,2,2,0
20000,1,scan,27,0.742,34623488,8,7,1,0.076,2,2,0
20000,1,scan,28,0.638,34623488,9,8,1,0.061,2,2,0
20000,1,scan,29,0.793,34623488,9,8,1,0.106,2,2,0
20000,1,scan,30,0.682,34623488,9,8,1,0.053,2,2,0
20000,10,scan,0,1.014,34623488,9,8,1,0.098,2,2,0
20000,10,scan,1,0.587,34623488,9,8,1,0.056,2,2,0
20000,10,scan,2,0.802,34623488,9,8,1,0.087,2,2,0
20000,10,scan,3,0.691,34623488,9,8,1,0.055,2,2,0
20000,10,scan,4,0.825,34623488,9,8,1,0.097,2,2,0
20000,10,scan,5,0.755,34623488,9,8,1,0.051,2,2,0
20000,10,scan,6,1.060,34623488,9,8,1,0.122,2,2,0
20000,10,scan,7,0.754,34623488,9,8,1,0.067,2,2,0
20000,10,scan,8,0.712,34623488,9,8,1,0.047,2,2,0
20000,10,scan,9,1.940,34623488,9,8,1,0.101,2,2,0
20000,10,scan,10,0.787,34623488,9,8,1,0.055,2,2,0
20000,10,scan,11,1.129,34623488,9,8,1,0.097,2,2,0
20000,10,scan,12,0.855,34623488,9,8,1,0.054,2,2,0
20000,10,scan,13,0.906,34623488,9,8,1,0.096,2,2,0
20000,10,scan,14,0.711,34623488,9,8,1,0.054,2,2,0
20000,10,scan,15,0.856,34623488,9,8,1,0.069,2,2,0
20000,10,scan,16,0.831,34623488,9,8,1,0.062,2,2,0
20000,10,scan,17,0.843,34623488,9,8,1,0.063,2,2,0
20000,10,scan,18,0.826,34623488,9,8,1,0.099,2,2,0
20000,10,scan,19,0.740,34623488,9,8,1,0.053,2,2,0
20000,10,scan,20,0.873,34623488,9,8,1,0.112,2,2,0
20000,10,scan,21,0.661,34623488,9,8,1,0.054,2,2,0
20000,10,scan,22,0.826,34623488,9,8,1,0.076,2,2,0
20000,10,scan,23,0.786,34623488,9,8,1,0.062,2,2,0
20000,10,scan,24,0.827,34623488,9,8,1,0.063,2,2,0
20000,10,scan,25,0.909,34623488,9,8,1,0.086,2,2,0
20000,10,scan,26,0.831,34623488,9,8,1,0.059,2,2,0
20000,10,scan,27,0.843,34623488,9,8,1,0.108,2,2,0
20000,10,scan,28,0.790,34623488,9,8,1,0.055,2,2,0
20000,10,scan,29,0.843,34623488,9,8,1,0.115,2,2,0
20000,10,scan,30,0.817,34623488,9,8,1,0.060,2,2,0
20000,50,scan,0,1.154,34623488,9,8,1,0.065,2,2,0
20000,50,scan,1,1.144,34623488,9,8,1,0.077,2,2,0
20000,50,scan,2,1.323,34623488,9,8,1,0.063,2,2,0
20000,50,scan,3,1.145,34623488,9,8,1,0.088,2,2,0
20000,50,scan,4,1.314,34623488,9,8,1,0.062,2,2,0
20000,50,scan,5,1.168,34623488,9,8,1,0.070,2,2,0
20000,50,scan,6,1.400,34824192,9,8,1,0.065,2,2,0
20000,50,scan,7,1.140,35020800,9,8,1,0.084,2,2,0
20000,50,scan,8,1.501,35151872,9,8,1,0.304,2,2,0
20000,50,scan,9,1.155,35348480,9,8,1,0.063,2,2,0
20000,50,scan,10,3.193,35479552,10,9,1,0.071,2,2,0
20000,50,scan,11,1.112,35479552,10,9,1,0.065,2,2,0
20000,50,scan,12,1.276,35479552,10,9,1,0.132,2,2,0
20000,50,scan,13,1.156,35479552,10,9,1,0.055,2,2,0
20000,50,scan,14,1.260,35479552,10,9,1,0.117,2,2,0
20000,50,scan,15,1.101,35479552,10,9,1,0.056,2,2,0
20000,50,scan,16,1.113,35479552,10,9,1,0.095,2,2,0
20000,50,scan,17,1.469,35479552,10,9,1,0.065,2,2,0
20000,50,scan,18,1.111,35479552,10,9,1,0.076,2,2,0
20000,50,scan,19,1.315,35479552,10,9,1,0.124,2,2,0
20000,50,scan,20,1.150,35479552,10,9,1,0.064,2,2,0
20000,50,scan,21,1.076,35479552,10,9,1,0.115,2,2,0
20000,50,scan,22,1.057,35479552,10,9,1,0.068,2,2,0
20000,50,scan,23,1.105,35479552,10,9,1,0.062,2,2,0
20000,50,scan,24,1.404,35479552,10,9,1,0.070,2,2,0
20000,50,scan,25,1.024,35479552,10,9,1,0.053,2,2,0
20000,50,scan,26,1.089,35479552,10,9,1,0.102,2,2,0
20000,50,scan,27,1.045,35479552,10,9,1,0.056,2,2,0
20000,50,scan,28,1.179,35479552,10,9,1,0.110,2,2,0
20000,50,scan,29,0.947,35479552,10,9,1,0.043,2,2,0
20000,50,scan,30,1.170,35479552,10,9,1,0.104,2,2,0
20000,100,scan,0,1.265,35479552,10,9,1,0.059,2,2,0
20000,100,scan,1,1.526,35479552,10,9,1,0.093,2,2,0
20000,100,scan,2,1.306,35479552,10,9,1,0.054,2,2,0
20000,100,scan,3,1.547,35479552,10,9,1,0.096,2,2,0
20000,100,scan,4,1.406,35479552,10,9,1,0.051,2,2,0
20000,100,scan,5,1.510,35479552,10,9,1,0.101,2,2,0
20000,100,scan,6,2.083,35479552,11,10,1,0.051,2,2,0
20000,100,scan,7,1.524,35479552,11,10,1,0.096,2,2,0
20000,100,scan,8,2.620,35479552,11,10,1,0.051,2,2,0
20000,100,scan,9,1.526,35479552,11,10,1,0.059,2,2,0
20000,100,scan,10,1.533,35479552,11,10,1,0.103,2,2,0
20000,100,scan,11,1.372,35479552,11,10,1,0.057,2,2,0
20000,100,scan,12,1.519,35479552,11,10,1,0.112,2,2,0
20000,100,scan,13,1.326,35479552,11,10,1,0.053,2,2,0
20000,100,scan,14,1.662,35479552,11,10,1,0.218,2,2,0
20000,100,scan,15,1.766,35479552,11,10,1,0.057,2,2,0
20000,100,scan,16,1.479,35479552,11,10,1,0.073,2,2,0
20000,100,scan,17,1.514,35479552,11,10,1,0.088,2,2,0
20000,100,scan,18,1.479,35479552,11,10,1,0.053,2,2,0
20000,100,scan,19,1.461,35479552,11,10,1,0.089,2,2,0
20000,100,scan,20,1.431,35479552,11,10,1,0.051,2,2,0
20000,100,scan,21,1.492,35479552,11,10,1,0.106,2,2,0
20000,100,scan,22,1.330,35479552,11,10,1,0.053,2,2,0
20000,100,scan,23,1.511,35479552,11,10,1,0.101,2,2,0
20000,100,scan,24,1.450,35479552,11,10,1,0.054,2,2,0
20000,100,scan,25,1.554,35479552,11,10,1,0.102,2,2,0
20000,100,scan,26,1.581,35479552,11,10,1,0.055,2,2,0
20000,100,scan,27,1.509,35479552,11,10,1,0.092,2,2,0
20000,100,scan,28,1.360,35479552,11,10,1,0.054,2,2,0
20000,100,scan,29,1.971,35479552,12,11,1,0.100,2,2,0
20000,100,scan,30,1.542,35479552,12,11,1,0.056,2,2,0
20000,500,scan,0,6.074,35565568,12,11,1,0.073,2,2,0
20000,500,scan,1,6.144,35565568,12,11,1,0.061,2,2,0
20000,500,scan,2,6.150,35565568,12,11,1,0.059,2,2,0
20000,500,scan,3,6.324,35565568,12,11,1,0.056,2,2,0
20000,500,scan,4,5.839,35655680,12,11,1,0.074,2,2,0
20000,500,scan,5,6.046,35655680,12,11,1,0.091,2,2,0
20000,500,scan,6,7.092,35655680,13,12,1,0.100,2,2,0
20000,500,scan,7,6.011,35655680,13,12,1,0.067,2,2,0
20000,500,scan,8,6.186,35655680,13,12,1,0.061,2,2,0
20000,500,scan,9,6.571,35655680,13,12,1,0.064,2,2,0
20000,500,scan,10,6.015,35655680,13,12,1,0.060,2,2,0
20000,500,scan,11,6.280,35655680,13,12,1,0.063,2,2,0
20000,500,scan,12,5.759,35655680,13,12,1,0.088,2,2,0
20000,500,scan,13,5.847,35655680,13,12,1,0.107,2,2,0
20000,500,scan,14,7.113,35655680,14,13,1,0.104,2,2,0
20000,500,scan,15,6.342,35655680,14,13,1,0.066,2,2,0
20000,500,scan,16,5.823,35655680,14,13,1,0.061,2,2,0
20000,500,scan,17,6.680,35655680,14,13,1,0.057,2,2,0
20000,500,scan,18,6.363,35655680,14,13,1,0.062,2,2,0
20000,500,scan,19,5.815,35655680,14,13,1,0.092,2,2,0
20000,500,scan,20,5.793,35655680,14,13,1,0.098,2,2,0
20000,500,scan,21,5.910,35655680,14,13,1,0.092,2,2,0
20000,500,scan,22,9.182,35655680,15,14,2,0.090,2,2,0
20000,500,scan,23,6.369,35655680,15,14,2,0.068,2,2,0
20000,500,scan,24,6.892,35655680,15,14,2,0.072,2,2,0
20000,500,scan,25,5.846,35655680,15,14,2,0.097,2,2,0
20000,500,scan,26,6.021,35655680,15,14,2,0.101,2,2,0
20000,500,scan,27,6.347,35655680,15,14,2,0.087,2,2,0
20000,500,scan,28,6.155,35655680,15,14,2,0.061,2,2,0
20000,500,scan,29,7.315,35655680,15,14,2,0.061,2,2,0
20000,500,scan,30,6.504,35655680,16,15,2,0.080,2,2,0
