products,cart,operation,sample,ms,private_bytes,gc0,gc1,gc2,dispatcher_probe_ms,connections,product_commands,commands_on_dispatcher
100000,1,scan,0,47.549,34258944,7,6,1,48.419,2,2,2
100000,1,scan,1,0.844,34258944,7,6,1,0.941,2,2,2
100000,1,scan,2,1.047,34258944,7,6,1,1.126,2,2,2
100000,1,scan,3,0.556,34258944,7,6,1,0.606,2,2,2
100000,1,scan,4,0.475,34258944,7,6,1,0.517,2,2,2
100000,1,scan,5,0.762,34258944,7,6,1,0.845,2,2,2
100000,1,scan,6,0.481,34258944,7,6,1,0.524,2,2,2
100000,1,scan,7,0.898,34258944,7,6,1,1.003,2,2,2
100000,1,scan,8,0.466,34258944,7,6,1,0.507,2,2,2
100000,1,scan,9,0.909,34258944,7,6,1,0.996,2,2,2
100000,1,scan,10,0.600,34258944,7,6,1,0.669,2,2,2
100000,1,scan,11,0.759,34258944,7,6,1,0.825,2,2,2
100000,1,scan,12,0.540,34258944,7,6,1,0.593,2,2,2
100000,1,scan,13,0.452,34258944,7,6,1,0.495,2,2,2
100000,1,scan,14,0.621,34258944,7,6,1,0.689,2,2,2
100000,1,scan,15,0.491,34258944,7,6,1,0.534,2,2,2
100000,1,scan,16,0.453,34258944,7,6,1,0.495,2,2,2
100000,1,scan,17,0.550,34258944,7,6,1,0.612,2,2,2
100000,1,scan,18,0.461,34258944,7,6,1,0.503,2,2,2
100000,1,scan,19,1.210,34258944,7,6,1,1.296,2,2,2
100000,1,scan,20,0.549,34258944,7,6,1,0.601,2,2,2
100000,1,scan,21,0.507,34258944,7,6,1,0.564,2,2,2
100000,1,scan,22,0.590,34258944,7,6,1,0.659,2,2,2
100000,1,scan,23,0.487,34258944,7,6,1,0.531,2,2,2
100000,1,scan,24,1.168,34258944,7,6,1,1.296,2,2,2
100000,1,scan,25,0.500,34258944,7,6,1,0.562,2,2,2
100000,1,scan,26,0.635,34258944,7,6,1,0.709,2,2,2
100000,1,scan,27,0.567,34258944,7,6,1,0.633,2,2,2
100000,1,scan,28,0.447,34258944,7,6,1,0.494,2,2,2
100000,1,scan,29,0.712,34258944,7,6,1,0.792,2,2,2
100000,1,scan,30,0.472,34258944,7,6,1,0.527,2,2,2
100000,10,scan,0,2.147,34258944,7,6,1,2.225,11,11,11
100000,10,scan,1,1.750,34258944,7,6,1,1.796,11,11,11
100000,10,scan,2,3.490,34258944,8,7,1,3.571,11,11,11
