products,operation,sample,ms,private_bytes,gc0,gc1,gc2
100000,pos_view_entry_first_in_process,0,348.057,113614848,17,16,2
100000,scan_500_view_bitmap,0,1924.088,181141504,46,41,6
100000,scan_500_view_bitmap,1,5135.100,195158016,64,58,8
100000,scan_500_view_bitmap,2,131.312,195600384,65,59,8
100000,scan_500_view_bitmap,3,320.095,205877248,69,61,9
100000,scan_500_view_bitmap,4,171.532,212070400,70,62,9
100000,scan_500_view_bitmap,5,167.044,211238912,72,63,9
100000,scan_500_view_bitmap,6,174.240,212873216,74,64,9
100000,scan_500_view_bitmap,7,170.136,216055808,76,65,9
100000,scan_500_view_bitmap,8,172.470,216264704,78,66,9
100000,scan_500_view_bitmap,9,169.548,215060480,80,67,9
100000,scan_500_view_bitmap,10,186.231,216010752,82,68,9
100000,scan_500_view_bitmap,11,170.571,217956352,84,69,9
100000,scan_500_view_bitmap,12,174.342,217690112,86,71,9
100000,scan_500_view_bitmap,13,176.951,216821760,88,72,9
100000,scan_500_view_bitmap,14,180.171,217989120,90,74,9
100000,scan_500_view_bitmap,15,174.793,220016640,92,76,9
100000,scan_500_view_bitmap,16,175.391,218640384,94,78,9
100000,scan_500_view_bitmap,17,174.767,220446720,96,80,9
100000,scan_500_view_bitmap,18,172.545,220499968,98,82,9
100000,scan_500_view_bitmap,19,219.608,216731648,101,84,10
100000,scan_500_view_bitmap,20,188.757,223002624,103,86,10
100000,scan_500_view_bitmap,21,161.346,222310400,104,87,10
100000,scan_500_view_bitmap,22,217.385,219631616,107,89,11
100000,scan_500_view_bitmap,23,191.911,220676096,109,91,11
100000,scan_500_view_bitmap,24,166.487,219951104,110,92,11
100000,scan_500_view_bitmap,25,176.579,217735168,112,93,11
100000,scan_500_view_bitmap,26,182.149,217858048,114,94,11
100000,scan_500_view_bitmap,27,170.216,217583616,116,95,11
100000,scan_500_view_bitmap,28,169.957,216866816,118,96,11
100000,scan_500_view_bitmap,29,215.912,217427968,121,98,12
100000,scan_500_view_bitmap,30,188.472,217645056,123,100,12
100000,search_details_100,0,41.754,218148864,123,100,12
100000,local_sale_transaction_no_network,0,81.139,218808320,123,100,12
100000,daily_csv_1_to_31_sales,0,8.892,218824704,123,100,12
100000,search_details_100,1,35.516,218824704,123,100,12
100000,local_sale_transaction_no_network,1,5.766,218824704,123,100,12
100000,daily_csv_1_to_31_sales,1,0.619,218824704,123,100,12
100000,search_details_100,2,35.944,218824704,123,100,12
100000,local_sale_transaction_no_network,2,4.575,218824704,123,100,12
100000,daily_csv_1_to_31_sales,2,3.094,213925888,123,100,12
100000,search_details_100,3,38.128,202207232,123,100,12
100000,local_sale_transaction_no_network,3,6.454,202301440,123,100,12
100000,daily_csv_1_to_31_sales,3,2.930,202301440,123,100,12
100000,search_details_100,4,36.771,202301440,123,100,12
100000,local_sale_transaction_no_network,4,5.458,202301440,123,100,12
100000,daily_csv_1_to_31_sales,4,3.164,202498048,123,100,12
100000,search_details_100,5,33.646,202629120,123,100,12
100000,local_sale_transaction_no_network,5,4.955,202760192,123,100,12
100000,daily_csv_1_to_31_sales,5,3.038,203022336,123,100,12
100000,search_details_100,6,35.053,203153408,123,100,12
100000,local_sale_transaction_no_network,6,5.977,203284480,123,100,12
100000,daily_csv_1_to_31_sales,6,2.918,203616256,123,100,12
100000,search_details_100,7,34.681,203681792,123,100,12
100000,local_sale_transaction_no_network,7,5.022,203812864,123,100,12
100000,daily_csv_1_to_31_sales,7,3.052,204140544,123,100,12
100000,search_details_100,8,33.823,204206080,124,101,12
100000,local_sale_transaction_no_network,8,16.188,201543680,124,101,12
100000,daily_csv_1_to_31_sales,8,2.903,201543680,124,101,12
100000,search_details_100,9,36.148,201543680,124,101,12
100000,local_sale_transaction_no_network,9,5.832,201543680,124,101,12
100000,daily_csv_1_to_31_sales,9,2.704,201543680,124,101,12
100000,search_details_100,10,34.690,201543680,124,101,12
100000,local_sale_transaction_no_network,10,5.158,201543680,124,101,12
100000,daily_csv_1_to_31_sales,10,2.741,201543680,124,101,12
100000,search_details_100,11,34.082,201543680,124,101,12
100000,local_sale_transaction_no_network,11,7.309,201543680,124,101,12
100000,daily_csv_1_to_31_sales,11,3.097,201543680,124,101,12
100000,search_details_100,12,34.179,201543680,124,101,12
100000,local_sale_transaction_no_network,12,6.224,201543680,124,101,12
100000,daily_csv_1_to_31_sales,12,0.903,201543680,124,101,12
100000,search_details_100,13,34.000,201543680,124,101,12
100000,local_sale_transaction_no_network,13,5.062,201543680,124,101,12
100000,daily_csv_1_to_31_sales,13,2.867,201543680,124,101,12
100000,search_details_100,14,34.650,201543680,124,101,12
100000,local_sale_transaction_no_network,14,4.728,201543680,124,101,12
100000,daily_csv_1_to_31_sales,14,2.789,201543680,124,101,12
100000,search_details_100,15,38.493,201543680,124,101,12
100000,local_sale_transaction_no_network,15,5.250,201543680,124,101,12
100000,daily_csv_1_to_31_sales,15,2.978,201543680,124,101,12
100000,search_details_100,16,35.671,201543680,124,101,12
100000,local_sale_transaction_no_network,16,5.972,201543680,124,101,12
100000,daily_csv_1_to_31_sales,16,3.689,201543680,124,101,12
100000,search_details_100,17,35.931,201543680,124,101,12
100000,local_sale_transaction_no_network,17,5.438,201543680,124,101,12
100000,daily_csv_1_to_31_sales,17,3.306,201543680,124,101,12
100000,search_details_100,18,33.649,201543680,124,101,12
100000,local_sale_transaction_no_network,18,4.024,201543680,124,101,12
100000,daily_csv_1_to_31_sales,18,3.233,201543680,124,101,12
100000,search_details_100,19,33.527,201543680,124,101,12
100000,local_sale_transaction_no_network,19,5.159,201543680,124,101,12
100000,daily_csv_1_to_31_sales,19,7.595,201543680,125,102,12
100000,search_details_100,20,34.610,201543680,125,102,12
100000,local_sale_transaction_no_network,20,5.580,201543680,125,102,12
100000,daily_csv_1_to_31_sales,20,2.833,201543680,125,102,12
100000,search_details_100,21,34.864,201543680,125,102,12
100000,local_sale_transaction_no_network,21,4.583,201543680,125,102,12
100000,daily_csv_1_to_31_sales,21,2.671,201543680,125,102,12
100000,search_details_100,22,35.826,201543680,125,102,12
100000,local_sale_transaction_no_network,22,5.598,201543680,125,102,12
100000,daily_csv_1_to_31_sales,22,3.476,201543680,125,102,12
100000,search_details_100,23,35.632,201543680,125,102,12
100000,local_sale_transaction_no_network,23,4.975,201543680,125,102,12
100000,daily_csv_1_to_31_sales,23,2.690,201543680,125,102,12
100000,search_details_100,24,34.440,201543680,125,102,12
100000,local_sale_transaction_no_network,24,5.698,201543680,125,102,12
100000,daily_csv_1_to_31_sales,24,3.225,201543680,125,102,12
100000,search_details_100,25,35.724,201543680,125,102,12
100000,local_sale_transaction_no_network,25,5.845,201543680,125,102,12
100000,daily_csv_1_to_31_sales,25,2.882,201543680,125,102,12
100000,search_details_100,26,34.097,201543680,125,102,12
100000,local_sale_transaction_no_network,26,5.251,201543680,125,102,12
100000,daily_csv_1_to_31_sales,26,2.706,201543680,125,102,12
100000,search_details_100,27,34.620,201543680,125,102,12
100000,local_sale_transaction_no_network,27,5.286,201543680,125,102,12
100000,daily_csv_1_to_31_sales,27,0.736,201543680,125,102,12
100000,search_details_100,28,36.832,201543680,125,102,12
100000,local_sale_transaction_no_network,28,4.921,201543680,125,102,12
100000,daily_csv_1_to_31_sales,28,5.008,201543680,125,102,12
100000,search_details_100,29,34.806,201543680,125,102,12
100000,local_sale_transaction_no_network,29,7.294,201543680,125,102,12
100000,daily_csv_1_to_31_sales,29,5.555,201543680,126,102,12
100000,search_details_100,30,34.236,201543680,126,102,12
