products,operation,sample,ms,private_bytes,gc0,gc1,gc2
20000,local_sale_transaction_no_network,19,5.762,201199616,125,101,12
20000,daily_csv_1_to_31_sales,19,2.662,201199616,125,101,12
20000,search_details_100,20,5.969,201199616,125,101,12
20000,local_sale_transaction_no_network,20,6.446,201199616,125,101,12
20000,daily_csv_1_to_31_sales,20,0.701,201199616,125,101,12
20000,search_details_100,21,7.999,201199616,125,101,12
20000,local_sale_transaction_no_network,21,5.507,201199616,125,101,12
20000,daily_csv_1_to_31_sales,21,2.649,201199616,125,101,12
20000,search_details_100,22,6.248,201199616,125,101,12
20000,local_sale_transaction_no_network,22,4.720,201199616,125,101,12
20000,daily_csv_1_to_31_sales,22,3.264,201199616,125,101,12
20000,search_details_100,23,6.331,201199616,125,101,12
20000,local_sale_transaction_no_network,23,5.363,201199616,125,101,12
20000,daily_csv_1_to_31_sales,23,4.206,201199616,125,101,12
20000,search_details_100,24,6.591,201199616,125,101,12
20000,local_sale_transaction_no_network,24,5.217,201199616,125,101,12
20000,daily_csv_1_to_31_sales,24,5.072,201199616,126,101,12
20000,search_details_100,25,5.877,201199616,126,101,12
20000,local_sale_transaction_no_network,25,6.085,201199616,126,101,12
20000,daily_csv_1_to_31_sales,25,0.660,201199616,126,101,12
20000,search_details_100,26,6.313,201199616,126,101,12
20000,local_sale_transaction_no_network,26,4.288,201199616,126,101,12
20000,daily_csv_1_to_31_sales,26,2.923,201199616,126,101,12
20000,search_details_100,27,6.410,201199616,126,101,12
20000,local_sale_transaction_no_network,27,4.892,201199616,126,101,12
20000,daily_csv_1_to_31_sales,27,0.752,201199616,126,101,12
20000,search_details_100,28,6.163,201199616,126,101,12
20000,local_sale_transaction_no_network,28,5.218,201199616,126,101,12
20000,daily_csv_1_to_31_sales,28,2.672,201199616,126,101,12
20000,search_details_100,29,5.898,201199616,126,101,12
20000,local_sale_transaction_no_network,29,5.460,201199616,126,101,12
20000,daily_csv_1_to_31_sales,29,0.785,201199616,126,101,12
20000,search_details_100,30,6.021,201199616,126,101,12
20000,local_sale_transaction_no_network,30,5.509,201199616,126,101,12
20000,daily_csv_1_to_31_sales,30,3.267,201199616,126,101,12
