products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,5,Rows,152.305,342573056,77606068,665,30,42,36,1949,1825,75,0.380,140,500,0,45.963,129.870
100000,5,Rows,152.525,342302720,74292564,665,31,42,36,1952,1827,76,0.250,140,500,0,65.887,149.665
100000,5,Rows,152.734,342728704,75248540,665,32,42,36,1954,1829,76,0.271,140,500,0,69.820,135.467
100000,5,Rows,152.911,343240704,77649484,665,34,42,36,1955,1830,76,0.290,140,500,0,43.867,129.157
100000,5,Rows,153.182,342380544,74683144,665,36,42,36,1958,1832,77,0.238,140,500,0,69.601,196.923
100000,5,Rows,153.389,342745088,75284996,665,38,42,36,1960,1834,77,0.229,140,500,0,68.941,133.385
100000,5,Rows,153.560,343289856,77684980,665,40,42,36,1961,1835,77,0.213,140,500,0,43.370,123.338
100000,5,Grid,154.117,256401408,77221492,665,44,42,36,1966,1838,79,0.210,139,500,0,230.617,294.916
100000,5,Grid,154.297,256962560,77427876,665,46,42,36,1968,1839,79,0.213,139,500,0,61.605,114.679
100000,5,Grid,154.528,257134592,74898376,665,28,42,36,1971,1841,80,0.212,138,500,0,63.165,164.865
100000,5,Grid,154.716,257462272,75736016,665,30,42,36,1973,1843,80,0.206,138,500,0,61.004,122.376
100000,5,Grid,154.937,258306048,74379688,665,32,42,36,1976,1845,81,0.259,138,500,0,62.762,154.021
100000,5,Grid,155.104,258920448,76557500,665,34,42,36,1977,1846,81,0.202,138,500,0,41.507,121.725
100000,5,Grid,155.341,257961984,74454244,665,36,42,36,1980,1849,82,0.205,138,500,0,59.148,174.190
100000,5,Grid,155.503,258240512,78169164,665,38,42,36,1981,1850,82,0.241,138,500,0,64.898,92.822
100000,5,Grid,155.731,257720320,74922336,665,40,42,36,1984,1852,83,0.251,138,500,0,64.284,160.620
100000,5,Grid,155.909,257236992,76561248,665,42,42,36,1986,1853,83,0.215,138,500,0,58.241,115.704
100000,5,before_idle,157.262,275763200,74230580,708,32,45,37,2001,1867,84,0.086,164,500,0,0.000,0.000
100000,5,after_idle,177.280,255684608,80626784,705,28,43,35,2234,2100,84,0.122,144,500,0,0.000,0.000
100000,6,Rows,179.735,314757120,132220020,677,27,43,37,2264,2129,85,0.256,1182,500,0,61.574,254.681
100000,6,Rows,179.853,315305984,131517624,677,28,43,37,2265,2130,85,0.212,956,500,0,8.074,106.281
100000,6,Rows,181.920,313548800,77706488,671,30,43,36,2283,2143,88,0.207,161,500,0,1884.725,178.926
100000,6,Rows,182.087,314494976,80489768,672,30,43,37,2284,2144,88,0.403,154,500,0,44.017,118.774
100000,6,Rows,182.345,314396672,77354724,672,31,43,37,2287,2146,89,0.239,154,500,0,70.084,183.501
100000,6,Rows,182.543,314654720,78268464,672,32,43,37,2289,2148,89,0.256,154,500,0,63.252,130.641
100000,6,Rows,182.759,314691584,78015420,672,34,43,37,2291,2150,90,0.448,154,500,0,40.289,171.294
100000,6,Rows,182.930,315109376,79335792,672,36,43,37,2293,2151,90,0.256,154,500,0,58.617,107.276
100000,6,Rows,183.168,314679296,77185868,672,38,43,37,2296,2153,91,0.303,154,500,0,62.120,172.089
100000,6,Rows,183.360,314642432,77508856,672,40,43,37,2298,2155,91,0.243,154,500,0,65.533,122.278
100000,6,Grid,183.734,315994112,77399300,672,44,43,37,2302,2158,92,0.249,153,500,0,172.814,174.751
100000,6,Grid,183.931,316059648,78234724,672,46,43,37,2304,2160,92,0.206,153,500,0,65.588,126.668
100000,6,Grid,184.094,317038592,80773356,672,28,43,37,2305,2161,92,0.214,152,500,0,41.501,117.634
100000,6,Grid,184.335,316145664,77466108,672,30,43,37,2308,2163,93,0.206,152,500,0,60.714,176.395
100000,6,Grid,184.515,316911616,78510256,672,32,43,37,2310,2165,93,0.202,152,500,0,60.585,115.281
100000,6,Grid,184.743,316837888,77017092,672,34,43,37,2313,2167,94,0.213,152,500,0,62.574,161.339
100000,6,Grid,184.908,318160896,79198684,672,36,43,37,2314,2168,94,0.205,152,500,0,41.926,119.569
100000,6,Grid,185.131,316526592,77000588,672,38,43,37,2317,2171,95,0.213,152,500,0,62.513,155.587
100000,6,Grid,185.293,317100032,80779204,672,40,43,37,2318,2172,95,0.211,152,500,0,66.445,91.484
100000,6,Grid,185.530,316551168,77444040,672,42,43,37,2321,2174,96,0.201,152,500,0,60.490,173.047
100000,6,before_idle,186.887,335282176,76191400,706,32,45,37,2337,2188,97,0.119,178,500,0,0.000,0.000
100000,6,after_idle,206.905,314265600,80261748,709,28,43,36,2569,2419,97,0.154,166,500,0,0.000,0.000
100000,7,Rows,209.276,342433792,139832240,713,29,43,36,2597,2447,97,0.278,1203,500,0,98.706,226.264
100000,7,Rows,209.440,343793664,126816560,676,30,43,37,2599,2449,98,0.236,924,500,0,9.579,149.827
100000,7,Rows,211.274,344043520,131585656,670,31,43,36,2614,2464,98,0.205,182,500,0,1710.548,120.000
100000,7,Rows,211.534,342802432,79766348,671,32,43,37,2617,2467,99,0.235,180,500,0,68.976,185.782
100000,7,Rows,211.694,343166976,83013528,671,34,43,37,2618,2468,99,0.212,180,500,0,37.812,118.502
100000,7,Rows,211.904,342589440,79805960,671,36,43,37,2621,2470,100,0.206,180,500,0,60.426,144.950
100000,7,Rows,212.099,342814720,80888768,671,29,43,37,2623,2472,100,0.204,175,500,0,62.658,128.563
100000,7,Rows,212.260,343207936,83272508,671,30,43,37,2624,2473,100,0.216,175,500,0,38.559,118.950
100000,7,Rows,212.467,342478848,79756428,671,32,43,37,2627,2475,101,0.206,175,500,0,62.708,139.251
100000,7,Rows,212.663,342827008,80812672,671,34,43,37,2629,2477,101,0.204,175,500,0,63.533,128.622
100000,7,Grid,213.044,343056384,80272156,671,38,43,37,2633,2480,102,0.277,174,500,0,173.224,179.010
100000,7,Grid,213.235,343527424,81437364,671,40,43,37,2635,2482,102,0.208,174,500,0,64.136,123.210
100000,7,Grid,213.458,343924736,77101072,671,42,43,37,2638,2484,103,0.208,173,500,0,68.127,150.864
100000,7,Grid,213.638,343924736,82517664,671,44,43,37,2639,2485,103,0.210,173,500,0,38.900,113.572
100000,7,Grid,213.886,343207936,80013476,671,46,43,37,2642,2487,104,0.205,173,500,0,61.602,182.571
100000,7,Grid,214.084,343642112,81024576,671,28,43,37,2644,2489,104,0.210,173,500,0,66.091,128.372
100000,7,Grid,214.310,343957504,80260116,671,30,43,37,2646,2491,105,0.233,173,500,0,38.951,183.092
100000,7,Grid,214.483,343957504,82343532,671,32,43,37,2648,2492,105,0.194,173,500,0,59.243,109.010
100000,7,Grid,214.709,343379968,79925080,671,34,43,37,2651,2494,106,0.210,173,500,0,64.322,158.046
100000,7,Grid,214.895,343678976,80830052,671,36,43,37,2653,2496,106,0.204,173,500,0,61.930,120.786
100000,7,before_idle,216.289,362708992,81396396,701,32,44,36,2668,2511,108,0.096,199,500,0,0.000,0.000
100000,7,after_idle,236.335,341676032,82840552,694,28,42,35,2907,2750,108,0.387,189,500,0,0.000,0.000
100000,8,Rows,238.827,355700736,137513284,671,27,42,36,2938,2778,110,0.392,1226,500,0,96.944,226.742
100000,8,Rows,238.945,357412864,136778428,671,28,42,36,2939,2779,110,0.287,1041,500,0,8.775,105.177
100000,8,Rows,241.040,357584896,82650600,665,30,42,35,2957,2791,113,0.225,205,500,0,1896.099,195.662
100000,8,Rows,241.241,357662720,84966584,666,29,42,36,2959,2792,113,0.327,198,500,0,66.778,129.590
100000,8,Rows,241.479,357650432,82891028,666,30,42,36,2962,2795,114,0.254,198,500,0,64.590,167.696
100000,8,Rows,241.646,357642240,85376496,666,32,42,36,2963,2796,114,0.233,198,500,0,40.437,123.562
100000,8,Rows,241.875,357650432,82508608,666,34,42,36,2966,2798,115,0.231,198,500,0,64.264,160.219
100000,8,Rows,242.077,357650432,83105760,666,36,42,36,2968,2800,115,0.245,198,500,0,66.744,132.133
100000,8,Rows,242.240,357642240,85575340,666,38,42,36,2969,2801,115,0.226,198,500,0,39.285,119.301
100000,8,Rows,242.450,357650432,82407036,666,40,42,36,2972,2803,116,0.234,198,500,0,62.133,143.656
100000,8,Grid,242.795,357801984,83170728,666,44,42,36,2976,2805,116,0.210,197,500,0,173.754,142.859
100000,8,Grid,242.963,357793792,85654628,666,46,42,36,2977,2806,116,0.212,197,500,0,40.547,123.298
100000,8,Grid,243.174,357801984,82411396,666,28,42,36,2980,2808,117,0.207,196,500,0,66.555,140.196
100000,8,Grid,243.365,357801984,83314008,666,30,42,36,2982,2810,117,0.203,196,500,0,63.879,123.646
100000,8,Grid,243.528,357793792,85903940,666,32,42,36,2983,2811,117,0.223,196,500,0,39.633,119.090
