products,operation,sample,ms,private_bytes,gc0,gc1,gc2
100000,local_sale_transaction_no_network,19,5.729,207257600,129,99,12
100000,daily_csv_1_to_31_sales,19,2.919,207257600,129,99,12
100000,search_details_100,20,35.373,207257600,129,99,12
100000,local_sale_transaction_no_network,20,5.158,207257600,129,99,12
100000,daily_csv_1_to_31_sales,20,2.809,207257600,129,99,12
100000,search_details_100,21,35.626,207257600,129,99,12
100000,local_sale_transaction_no_network,21,6.059,207257600,129,99,12
100000,daily_csv_1_to_31_sales,21,3.424,207257600,129,99,12
100000,search_details_100,22,34.161,207257600,129,99,12
100000,local_sale_transaction_no_network,22,4.266,207257600,129,99,12
100000,daily_csv_1_to_31_sales,22,3.472,207257600,129,99,12
100000,search_details_100,23,36.958,207257600,129,99,12
100000,local_sale_transaction_no_network,23,5.621,207257600,129,99,12
100000,daily_csv_1_to_31_sales,23,3.204,207257600,129,99,12
100000,search_details_100,24,35.132,207257600,129,99,12
100000,local_sale_transaction_no_network,24,4.182,207257600,129,99,12
100000,daily_csv_1_to_31_sales,24,0.839,207257600,129,99,12
100000,search_details_100,25,34.460,207257600,129,99,12
100000,local_sale_transaction_no_network,25,9.295,207257600,130,99,12
100000,daily_csv_1_to_31_sales,25,3.094,207257600,130,99,12
100000,search_details_100,26,35.854,207257600,130,99,12
100000,local_sale_transaction_no_network,26,5.105,207257600,130,99,12
100000,daily_csv_1_to_31_sales,26,0.720,207257600,130,99,12
100000,search_details_100,27,34.814,207257600,130,99,12
100000,local_sale_transaction_no_network,27,4.536,207257600,130,99,12
100000,daily_csv_1_to_31_sales,27,2.687,207257600,130,99,12
100000,search_details_100,28,35.189,207257600,130,99,12
100000,local_sale_transaction_no_network,28,6.724,207257600,130,99,12
100000,daily_csv_1_to_31_sales,28,0.878,207257600,130,99,12
100000,search_details_100,29,34.506,207257600,130,99,12
100000,local_sale_transaction_no_network,29,5.318,207257600,130,99,12
100000,daily_csv_1_to_31_sales,29,3.438,207257600,130,99,12
100000,search_details_100,30,35.301,207257600,130,99,12
100000,local_sale_transaction_no_network,30,5.941,207257600,130,99,12
100000,daily_csv_1_to_31_sales,30,2.939,207257600,130,99,12
