products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms,native_input_pending
100000,28,Rows,870.475,372264960,136242512,692,27,44,37,7566,7059,382,0.290,1270,500,0,62.416,262.007,1
100000,28,Rows,870.596,372432896,135548348,692,28,44,37,7567,7060,382,0.324,1033,500,0,9.877,107.650,1
100000,28,Rows,872.461,373608448,85862804,686,30,44,36,7583,7074,383,2.515,249,500,0,1652.895,205.774,1
100000,28,Rows,872.635,375119872,89250176,687,30,44,37,7584,7075,383,0.293,243,500,0,43.004,127.543,1
100000,28,Rows,872.856,374398976,85838852,687,31,44,37,7587,7077,384,0.216,243,500,0,63.154,154.112,1
100000,28,Rows,873.059,374886400,86864108,687,32,44,37,7589,7079,384,0.305,243,500,0,67.573,131.337,1
100000,28,Rows,873.235,375345152,89261144,687,34,44,37,7590,7080,384,0.208,243,500,0,43.248,129.271,1
100000,28,Rows,873.458,374517760,85839032,687,36,44,37,7593,7082,385,0.286,243,500,0,66.105,152.595,1
100000,28,Rows,873.656,374890496,86784876,687,38,44,37,7595,7084,385,0.195,243,500,0,64.242,130.733,1
100000,28,Rows,873.826,375402496,89195516,687,40,44,37,7596,7085,385,0.254,243,500,0,42.083,123.751,1
100000,28,Grid,874.255,374743040,86186640,687,44,44,37,7601,7088,386,0.225,241,500,0,180.591,227.565,1
100000,28,Grid,874.498,375173120,86504912,687,46,44,37,7603,7090,386,0.444,241,500,0,76.828,162.191,1
100000,28,Grid,874.728,376340480,89171484,687,28,44,37,7604,7091,386,0.242,241,500,0,69.858,154.666,1
100000,28,Grid,874.986,375398400,85851276,687,30,44,37,7607,7094,387,0.225,241,500,0,78.949,175.265,1
100000,28,Grid,875.171,375742464,89709612,687,32,44,37,7608,7095,387,0.218,241,500,0,76.372,105.564,1
100000,28,Grid,875.400,375627776,85837140,687,34,44,37,7611,7097,388,0.430,241,500,0,70.099,154.455,1
100000,28,Grid,875.603,375668736,88440848,687,36,44,37,7613,7098,388,0.222,241,500,0,76.955,121.650,1
100000,28,Grid,875.845,375947264,85830464,687,38,44,37,7616,7101,389,0.233,241,500,0,69.322,168.630,1
100000,28,Grid,876.027,376270848,89219552,687,40,44,37,7617,7102,389,0.220,241,500,0,51.399,127.035,1
100000,28,Grid,876.248,375709696,85832560,687,42,44,37,7620,7104,390,0.221,241,500,0,67.346,149.970,1
100000,28,before_idle,877.551,392265728,88661860,739,48,45,37,7635,7117,391,0.640,265,500,0,0.000,0.000,1
100000,28,after_idle,897.572,373907456,88573820,689,26,44,36,7866,7348,391,0.121,257,500,0,0.000,0.000,1
100000,29,Rows,900.186,383336448,142358360,693,27,44,37,7896,7376,393,0.279,1293,500,0,110.149,245.478,1
100000,29,Rows,900.350,384913408,145102656,693,28,44,37,7898,7378,394,0.246,1013,500,0,10.381,149.808,1
100000,29,Rows,902.258,387268608,88537860,687,30,44,36,7914,7391,395,0.219,272,500,0,1704.605,196.863,1
100000,29,Rows,902.469,387346432,88525300,688,29,45,37,7916,7393,396,0.300,270,500,0,47.284,159.859,1
100000,29,Rows,902.663,387350528,91565348,688,30,45,37,7918,7394,396,0.224,270,500,0,69.245,121.340,1
100000,29,Rows,902.916,387350528,88522664,688,32,45,37,7921,7397,397,0.291,270,500,0,71.437,177.323,1
100000,29,Rows,903.091,387350528,92042092,688,29,45,37,7922,7398,397,0.217,266,500,0,43.740,128.280,1
100000,29,Rows,903.317,387350528,88528620,688,30,45,37,7925,7400,398,0.211,266,500,0,66.383,155.369,1
100000,29,Rows,903.520,387350528,89891640,688,32,45,37,7927,7402,398,0.209,266,500,0,68.512,131.390,1
100000,29,Rows,903.729,387350528,88655644,688,34,45,37,7929,7404,399,0.220,266,500,0,40.361,165.246,1
100000,29,Grid,904.043,387510272,91382296,688,38,45,37,7933,7406,399,0.214,264,500,0,173.497,121.254,1
100000,29,Grid,904.282,387506176,88521984,688,40,45,37,7936,7409,400,0.219,264,500,0,67.325,167.562,1
100000,29,Grid,904.454,387923968,92129976,688,42,45,37,7937,7410,400,0.225,264,500,0,42.464,126.095,1
100000,29,Grid,904.675,387923968,88534228,688,44,45,37,7940,7412,401,0.215,264,500,0,67.010,150.010,1
100000,29,Grid,904.871,388341760,90913896,688,46,45,37,7942,7413,401,0.214,264,500,0,67.394,125.242,1
100000,29,Grid,905.116,388067328,88517160,688,28,45,37,7945,7416,402,0.248,264,500,0,73.216,167.332,1
100000,29,Grid,905.290,388341760,91808384,688,30,45,37,7946,7417,402,0.210,264,500,0,41.633,128.734,1
100000,29,Grid,905.520,388198400,88529336,688,32,45,37,7949,7419,403,0.217,264,500,0,67.348,158.675,1
100000,29,Grid,905.723,388341760,89966988,688,34,45,37,7951,7421,403,0.264,264,500,0,71.035,129.423,1
100000,29,Grid,905.931,388485120,88523440,688,36,45,37,7953,7423,404,0.221,264,500,0,67.570,136.113,1
100000,29,before_idle,907.273,400605184,90201008,738,42,45,37,7968,7437,405,0.047,288,500,0,0.000,0.000,1
100000,29,after_idle,927.297,382263296,90693920,687,28,43,36,8190,7659,405,0.038,280,500,0,0.000,0.000,1
100000,30,Rows,929.882,390877184,144306088,691,29,43,37,8220,7687,407,0.304,1316,500,0,64.669,264.386,1
100000,30,Rows,930.040,391122944,157620828,691,30,43,37,8222,7689,408,0.240,1109,500,0,8.592,145.062,1
100000,30,Rows,931.909,390975488,120030012,685,32,43,36,8238,7701,409,0.211,295,500,0,1738.638,127.073,1
100000,30,Rows,932.141,392130560,91095084,686,28,44,37,8240,7703,410,0.333,293,500,0,49.102,178.878,1
100000,30,Rows,932.336,392130560,93957096,686,29,44,37,8242,7705,410,0.216,293,500,0,69.698,122.417,1
100000,30,Rows,932.567,391798784,91099312,686,30,44,37,8245,7707,411,0.217,293,500,0,66.573,160.187,1
100000,30,Rows,932.787,391680000,92157560,686,29,44,37,8247,7709,411,0.212,289,500,0,72.700,144.010,1
100000,30,Rows,932.958,393265152,94552724,686,30,44,37,8248,7710,411,0.218,289,500,0,43.191,125.359,1
100000,30,Rows,933.181,392032256,93883640,686,32,44,37,8251,7712,412,0.216,289,500,0,67.506,151.263,1
100000,30,Rows,933.386,392421376,92092212,686,34,44,37,8253,7714,412,0.209,289,500,0,69.102,130.167,1
100000,30,Grid,933.731,393154560,91093948,686,38,44,37,8257,7717,413,0.214,287,500,0,163.907,161.931,1
100000,30,Grid,933.954,392982528,92568428,686,40,44,37,8259,7719,413,0.209,287,500,0,79.129,139.043,1
100000,30,Grid,934.158,393670656,91098972,686,42,44,37,8261,7721,414,0.214,287,500,0,42.899,156.844,1
100000,30,Grid,934.344,393117696,94302824,686,44,44,37,8263,7722,414,0.229,287,500,0,67.374,115.231,1
100000,30,Grid,934.574,393277440,91099552,686,46,44,37,8266,7724,415,0.224,287,500,0,67.250,158.500,1
100000,30,Grid,934.780,393490432,91982288,686,28,44,37,8268,7726,415,0.211,287,500,0,70.241,132.856,1
100000,30,Grid,934.950,394297344,94572696,686,30,44,37,8269,7727,415,0.219,287,500,0,44.006,121.589,1
100000,30,Grid,935.194,393498624,91099148,686,32,44,37,8272,7729,416,0.227,287,500,0,69.301,171.037,1
100000,30,Grid,935.400,393822208,92434564,686,34,44,37,8274,7731,416,0.211,287,500,0,74.624,128.401,1
100000,30,Grid,935.657,395448320,94189880,680,36,43,36,8277,7734,417,0.245,287,500,0,54.090,199.074,1
100000,30,before_idle,937.139,409583616,91575616,713,32,43,36,8293,7748,419,0.069,311,500,0,0.000,0.000,1
100000,30,after_idle,957.155,391225344,94691392,682,28,43,35,8503,7957,419,0.055,303,500,0,0.000,0.000,1
100000,31,Rows,959.716,403103744,152146196,686,29,43,36,8532,7984,421,0.281,1339,500,0,71.819,243.520,1
100000,31,Rows,961.722,405291008,97428396,681,30,43,35,8551,7999,424,0.227,318,500,0,1801.872,200.362,1
100000,31,Rows,961.909,405368832,97834256,682,27,44,36,8552,8000,424,0.325,316,500,0,70.700,110.050,1
100000,31,Rows,962.122,405368832,106710856,683,28,44,36,8555,8003,425,0.258,316,500,0,64.655,143.809,1
100000,31,Rows,962.317,405356544,95809176,682,30,44,36,8557,8005,425,0.529,316,500,0,63.642,122.508,1
100000,31,Rows,962.583,405356544,108434072,682,29,44,36,8560,8008,426,0.275,312,500,0,66.192,195.787,1
100000,31,Rows,962.766,405913600,96346156,682,30,44,36,8561,8009,426,0.272,312,500,0,41.150,133.972,1
100000,31,Rows,963.003,405786624,94133604,682,32,44,36,8564,8012,427,0.231,312,500,0,66.189,167.736,1
100000,31,Rows,963.174,405790720,96902740,682,34,44,36,8565,8013,427,0.206,312,500,0,41.549,123.869,1
100000,31,Rows,963.399,405786624,94134196,682,36,44,36,8568,8016,428,0.222,312,500,0,63.676,157.621,1
100000,31,Grid,963.721,406237184,94786428,682,40,44,36,8572,8020,428,0.221,310,500,0,173.721,127.495,1
100000,31,Grid,963.892,406241280,97419760,682,42,44,36,8573,8021,428,0.218,310,500,0,42.556,124.881,1
100000,31,Grid,964.127,406376448,96015844,682,44,44,36,8576,8024,429,0.218,310,500,0,66.063,165.002,1
100000,31,Grid,964.331,406376448,94754980,682,46,44,36,8578,8026,429,0.221,310,500,0,66.793,130.953,1
100000,31,Grid,964.501,406016000,97232864,682,28,44,36,8579,8027,429,0.228,310,500,0,41.675,125.161,1
100000,31,Grid,964.730,406011904,94834760,682,30,44,36,8582,8030,430,0.229,310,500,0,65.763,157.062,1
100000,31,Grid,964.938,406298624,94935976,682,32,44,36,8584,8032,430,0.222,310,500,0,65.978,134.939,1
100000,31,Grid,965.141,406302720,95518472,682,34,44,36,8586,8034,431,0.223,310,500,0,40.149,157.905,1
100000,31,Grid,965.330,406585344,96498328,682,36,44,36,8588,8036,431,0.222,310,500,0,66.780,118.828,1
100000,31,Grid,965.560,406585344,108454952,682,38,44,36,8591,8039,432,0.241,310,500,0,66.062,159.624,1
100000,31,before_idle,966.872,422187008,97523804,732,44,44,36,8605,8053,433,0.060,334,500,0,0.000,0.000,1
100000,31,after_idle,986.877,403234816,98488716,683,28,43,35,8829,8277,433,0.068,326,500,0,0.000,0.000,1
100000,32,Rows,989.541,412372992,152304280,687,29,43,36,8860,8306,435,0.247,1362,500,0,108.922,236.119,1
100000,32,Rows,989.717,413388800,180771704,687,30,43,36,8862,8308,436,0.406,1144,500,0,8.847,163.397,1
100000,32,Rows,991.622,410849280,104490108,681,32,43,35,8878,8320,437,0.224,341,500,0,1698.869,199.952,1
100000,32,Rows,991.890,411787264,117716844,682,27,44,36,8881,8323,438,0.228,339,500,0,77.080,186.514,1
100000,32,Rows,992.068,413036544,99432092,682,28,44,36,8882,8324,438,0.245,339,500,0,44.680,126.671,1
100000,32,Rows,992.309,412110848,100096844,682,30,44,36,8885,8326,439,0.281,339,500,0,68.189,169.180,1
100000,32,Rows,992.536,412368896,97033680,682,29,44,36,8887,8328,439,0.224,335,500,0,73.771,146.331,1
100000,32,Rows,992.720,413167616,99548968,682,30,44,36,8888,8329,439,0.220,335,500,0,43.139,137.727,1
100000,32,Rows,992.977,412565504,97651432,682,32,44,36,8891,8332,440,0.226,335,500,0,72.261,181.617,1
100000,32,Rows,993.152,412954624,99944388,682,34,44,36,8892,8333,440,0.218,335,500,0,44.104,125.261,1
100000,32,Grid,993.517,413294592,100095088,682,38,44,36,8897,8336,441,0.228,333,500,0,177.930,167.817,1
100000,32,Grid,993.731,413675520,97563232,682,40,44,36,8899,8338,441,0.220,333,500,0,69.860,138.178,1
100000,32,Grid,993.913,414220288,100181108,682,42,44,36,8900,8339,441,0.223,333,500,0,43.368,134.994,1
100000,32,Grid,994.143,413323264,114403296,682,44,44,36,8903,8341,442,0.223,333,500,0,71.249,154.746,1
100000,32,Grid,994.356,413564928,97616128,682,46,44,36,8905,8343,442,0.229,333,500,0,72.510,134.275,1
100000,32,Grid,994.534,414359552,100190388,682,28,44,36,8906,8344,442,0.222,333,500,0,43.519,131.347,1
100000,32,Grid,994.771,413798400,103708188,682,30,44,36,8909,8346,443,0.271,333,500,0,73.298,158.871,1
100000,32,Grid,994.982,413982720,98085712,682,32,44,36,8911,8348,443,0.269,333,500,0,72.614,130.699,1
100000,32,Grid,995.193,414257152,99870392,682,34,44,36,8913,8350,444,0.232,333,500,0,71.144,136.718,1
100000,32,Grid,995.380,413663232,99912364,682,36,44,36,8915,8351,444,0.224,333,500,0,66.994,113.441,1
100000,32,before_idle,996.797,430665728,96176688,716,32,44,36,8930,8364,445,0.061,357,500,0,0.000,0.000,1
100000,32,after_idle,1016.854,412028928,99428188,709,30,43,35,9148,8582,445,0.123,349,500,0,0.000,0.000,1
100000,33,Rows,1019.476,422506496,151719180,688,27,44,36,9180,8611,447,0.259,1385,500,0,90.826,261.575,1
100000,33,Rows,1019.595,422510592,151015064,688,28,44,36,9181,8612,447,0.250,1170,500,0,8.920,106.758,1
100000,33,Rows,1021.482,426680320,138718628,682,30,44,35,9197,8626,448,3.080,364,500,0,1692.573,188.125,1
100000,33,Rows,1021.714,426946560,100366132,683,27,45,36,9199,8628,448,0.233,362,500,0,79.750,148.041,1
100000,33,Rows,1021.890,427606016,102801248,683,28,45,36,9200,8629,448,0.372,362,500,0,43.915,128.414,1
100000,33,Rows,1022.120,426704896,131469504,683,30,45,36,9203,8631,449,0.225,362,500,0,68.005,157.361,1
100000,33,Rows,1022.353,426913792,99820040,683,29,46,36,9205,8633,449,0.238,359,500,0,75.260,151.386,1
100000,33,Rows,1022.526,427659264,102314376,683,30,45,36,9206,8634,449,0.219,359,500,0,42.520,127.805,1
100000,33,Rows,1022.762,426721280,117264524,683,32,45,36,9209,8636,450,0.261,358,500,0,67.718,164.527,1
100000,33,Rows,1022.979,426954752,99776892,683,34,45,36,9211,8638,450,0.231,358,500,0,70.919,140.226,1
100000,33,Grid,1023.330,426610688,102935892,683,38,45,36,9215,8641,451,0.370,356,500,0,164.681,164.734,1
100000,33,Grid,1023.541,426930176,100293180,683,40,45,36,9217,8643,451,0.225,356,500,0,72.103,133.246,1
100000,33,Grid,1023.711,427433984,102886564,683,42,45,36,9218,8644,451,0.550,356,500,0,43.067,123.536,1
100000,33,Grid,1023.940,426545152,134939896,683,44,45,36,9221,8646,452,0.238,356,500,0,69.217,155.838,1
100000,33,Grid,1024.160,426852352,100386584,683,46,45,36,9223,8648,452,0.259,356,500,0,74.443,138.015,1
100000,33,Grid,1024.370,427126784,106441948,683,28,45,36,9225,8650,453,0.230,356,500,0,45.179,161.855,1
100000,33,Grid,1024.568,426541056,102435308,683,30,45,36,9227,8651,453,0.223,356,500,0,71.396,120.797,1
100000,33,Grid,1024.802,426717184,128814880,683,32,45,36,9230,8653,454,0.236,356,500,0,71.580,158.530,1
100000,33,Grid,1025.010,426921984,100129608,683,34,45,36,9232,8655,454,0.230,356,500,0,70.296,132.155,1
100000,33,Grid,1025.180,427307008,102728824,683,36,45,36,9233,8656,454,0.226,356,500,0,43.342,123.188,1
100000,33,before_idle,1026.563,443342848,99006444,719,32,45,36,9248,8669,455,0.061,380,500,0,0.000,0.000,1
100000,33,after_idle,1046.581,424898560,102025004,710,30,43,34,9465,8886,455,0.038,372,500,0,0.000,0.000,1
100000,34,Rows,1049.193,430166016,159794848,687,27,43,36,9495,8913,457,0.296,1408,500,0,75.923,247.442,1
100000,34,Rows,1049.360,432308224,230986432,687,28,43,36,9497,8915,458,0.229,1137,500,0,26.436,137.513,1
100000,34,Rows,1051.300,432541696,124209592,681,30,43,35,9514,8928,459,0.286,387,500,0,1802.137,134.388,1
100000,34,Rows,1051.481,432623616,126931548,682,30,44,36,9515,8929,459,0.295,385,500,0,47.652,129.275,1
100000,34,Rows,1051.737,432132096,150994804,682,31,44,36,9518,8931,460,0.241,385,500,0,73.783,176.906,1
100000,34,Rows,1051.951,432132096,102817564,682,32,44,36,9520,8933,460,0.347,385,500,0,74.863,133.119,1
100000,34,Rows,1052.127,432136192,105232176,682,30,44,36,9521,8934,460,0.298,381,500,0,42.812,129.808,1
100000,34,Rows,1052.362,432132096,128734496,682,31,44,36,9524,8936,461,0.234,381,500,0,69.910,160.602,1
100000,34,Rows,1052.576,432132096,102747340,682,32,44,36,9526,8938,461,0.229,381,500,0,73.474,133.685,1
100000,34,Rows,1052.746,432136192,105174864,682,34,44,36,9527,8939,461,0.231,381,500,0,41.905,124.993,1
100000,34,Grid,1053.102,432152576,131676160,682,38,44,36,9532,8942,462,0.225,379,500,0,175.892,160.203,1
100000,34,Grid,1053.287,432152576,99730052,682,40,44,36,9534,8944,462,0.227,379,500,0,83.250,96.222,1
100000,34,Grid,1053.511,432152576,127544940,682,42,44,36,9536,8945,463,0.234,379,500,0,44.421,149.184,1
100000,34,Grid,1053.709,432300032,104597756,682,44,44,36,9538,8946,463,0.229,379,500,0,72.296,119.752,1
100000,34,Grid,1053.946,432295936,144271100,682,46,44,36,9541,8949,464,0.233,379,500,0,67.289,166.304,1
100000,34,Grid,1054.129,432295936,105506032,682,28,44,36,9542,8950,464,0.239,379,500,0,46.365,128.896,1
100000,34,Grid,1054.368,432427008,124227340,682,30,44,36,9545,8953,465,0.238,379,500,0,72.156,163.512,1
100000,34,Grid,1054.567,432574464,105166560,682,32,44,36,9547,8954,465,0.236,379,500,0,76.731,115.069,1
100000,34,Grid,1054.794,432553984,142569748,682,34,44,36,9550,8956,466,0.240,379,500,0,67.853,155.180,1
100000,34,Grid,1055.000,432553984,103812012,682,36,44,36,9552,8957,466,0.240,379,500,0,75.850,124.487,1
100000,34,before_idle,1056.414,447614976,101326408,717,32,44,36,9567,8968,467,0.038,403,500,0,0.000,0.000,1
100000,34,after_idle,1076.469,428969984,102903296,709,30,43,34,9786,9187,467,0.144,395,500,0,0.000,0.000,1
100000,35,Rows,1079.119,441360384,159080876,686,27,43,36,9817,9216,469,0.274,1431,500,0,75.057,272.633,1
100000,35,Rows,1079.244,441753600,158367608,686,28,43,36,9818,9217,469,0.308,1213,500,0,9.477,111.299,1
100000,35,Rows,1081.106,442953728,158878884,680,30,43,35,9835,9229,471,0.270,410,500,0,1683.899,174.233,1
100000,35,Rows,1081.322,443002880,107069716,681,27,44,36,9837,9230,471,0.232,408,500,0,75.117,135.141,1
100000,35,Rows,1081.576,443322368,154100216,681,28,44,36,9840,9233,472,0.287,408,500,0,69.159,180.196,1
100000,35,Rows,1081.760,443965440,107497584,681,30,44,36,9841,9234,472,0.225,408,500,0,48.824,130.024,1
100000,35,Rows,1082.002,443301888,156819496,681,29,44,36,9844,9236,473,0.232,404,500,0,70.611,167.114,1
100000,35,Rows,1082.224,443809792,105257860,681,30,44,36,9846,9238,473,0.220,404,500,0,77.466,139.100,1
100000,35,Rows,1082.403,444817408,107716824,681,32,44,36,9847,9239,473,0.236,404,500,0,42.957,132.527,1
100000,35,Rows,1082.641,443891712,159743532,681,34,44,36,9850,9241,474,0.221,404,500,0,72.933,161.361,1
100000,35,Grid,1082.975,444215296,105336040,681,38,44,36,9854,9243,474,0.228,402,500,0,163.884,146.821,1
100000,35,Grid,1083.155,445149184,107805920,681,40,44,36,9855,9244,474,0.232,402,500,0,44.133,132.945,1
100000,35,Grid,1083.405,444215296,155725976,681,42,44,36,9858,9246,475,0.236,402,500,0,71.232,173.967,1
100000,35,Grid,1083.621,444506112,105483492,681,44,44,36,9860,9248,475,0.241,402,500,0,75.855,134.074,1
100000,35,Grid,1083.799,444805120,108062272,681,46,44,36,9861,9249,475,0.253,402,500,0,46.330,127.781,1
100000,35,Grid,1084.042,444190720,150536008,681,28,44,36,9864,9251,476,0.895,402,500,0,74.512,163.556,1
100000,35,Grid,1084.257,444481536,105953476,681,30,44,36,9866,9253,476,0.449,402,500,0,75.888,131.592,1
100000,35,Grid,1084.469,444674048,157863008,681,32,44,36,9868,9255,477,0.243,402,500,0,71.277,137.372,1
100000,35,Grid,1084.666,444243968,107806460,681,34,44,36,9870,9256,477,0.338,402,500,0,78.010,115.257,1
100000,35,Grid,1084.903,444227584,146994244,681,36,44,36,9873,9258,478,0.231,402,500,0,69.785,162.600,1
100000,35,before_idle,1086.238,460132352,105306852,732,42,44,36,9887,9272,479,0.048,426,500,0,0.000,0.000,1
100000,35,after_idle,1106.287,441774080,110226092,680,28,42,35,10101,9486,479,0.134,418,500,0,0.000,0.000,1
100000,36,Rows,1109.029,454082560,160618328,686,29,43,36,10132,9515,481,0.278,1454,500,0,70.076,271.934,1
100000,36,Rows,1109.196,455335936,252641240,686,30,43,36,10134,9517,482,0.245,1237,500,0,9.477,152.803,1
100000,36,Rows,1111.027,457981952,158302224,681,32,43,35,10149,9528,482,0.220,433,500,0,1705.143,122.510,1
100000,36,Rows,1111.367,458059776,109018260,682,27,44,36,10152,9530,483,0.242,431,500,0,101.354,235.692,1
100000,36,Rows,1111.539,458047488,111147376,682,28,44,36,10153,9531,483,0.232,431,500,0,73.848,94.019,1
100000,36,Rows,1111.772,458047488,144870188,682,30,44,36,10156,9533,484,0.238,431,500,0,66.604,162.540,1
100000,36,Rows,1111.996,458047488,109459384,682,29,44,36,10158,9534,484,0.245,427,500,0,79.108,135.911,1
100000,36,Rows,1112.242,458047488,161574640,682,30,44,36,10161,9537,485,0.446,427,500,0,68.847,173.759,1
100000,36,Rows,1112.427,458051584,110164156,682,32,44,36,10162,9538,485,0.236,427,500,0,51.890,126.857,1
100000,36,Rows,1112.666,458047488,159688248,682,34,44,36,10165,9540,486,0.236,427,500,0,66.133,168.975,1
100000,36,Grid,1113.001,458059776,108019492,682,38,44,36,10169,9542,486,0.314,425,500,0,165.802,146.447,1
100000,36,Grid,1113.176,458063872,110500200,682,40,44,36,10170,9543,486,0.289,425,500,0,45.706,126.298,1
100000,36,Grid,1113.414,458059776,176039064,682,42,44,36,10173,9545,487,0.228,425,500,0,68.895,165.355,1
100000,36,Grid,1113.638,458059776,108168328,682,44,44,36,10175,9547,487,0.238,425,500,0,75.239,142.038,1
100000,36,Grid,1113.827,458063872,110764660,682,46,44,36,10176,9548,487,0.241,425,500,0,47.251,138.579,1
100000,36,Grid,1114.069,458059776,166804876,682,28,44,36,10179,9550,488,0.242,425,500,0,72.769,165.227,1
100000,36,Grid,1114.278,458059776,108634020,682,30,44,36,10181,9552,488,0.232,425,500,0,72.202,130.560,1
100000,36,Grid,1114.486,458059776,151690988,682,32,44,36,10183,9554,489,0.228,425,500,0,70.509,134.337,1
100000,36,Grid,1114.675,458047488,110635396,682,34,44,36,10185,9555,489,0.346,425,500,0,70.000,112.661,1
100000,36,Grid,1114.913,458043392,153891068,682,36,44,36,10188,9557,490,0.247,425,500,0,71.573,161.953,1
100000,36,before_idle,1116.236,472059904,110247564,739,42,45,37,10202,9571,491,0.442,449,500,0,0.000,0.000,1
100000,36,after_idle,1136.271,454033408,113273688,686,28,43,36,10413,9781,491,0.134,420,500,0,0.000,0.000,1
100000,37,Rows,1138.968,462659584,162260804,690,29,43,37,10444,9810,493,0.333,1456,500,0,106.565,252.785,1
100000,37,Rows,1139.155,464007168,244389244,690,30,43,37,10446,9812,494,0.317,1140,500,0,12.296,171.064,1
100000,37,Rows,1141.130,458592256,130062940,684,31,43,36,10462,9823,495,0.220,435,500,0,1848.607,123.092,1
100000,37,Rows,1141.398,459186176,172211448,685,29,44,37,10465,9825,496,0.248,433,500,0,74.207,189.328,1
100000,37,Rows,1141.629,459567104,109645584,685,30,44,37,10467,9827,496,0.237,433,500,0,82.321,142.218,1
100000,37,Rows,1141.805,460095488,112089700,685,32,44,37,10468,9828,496,0.230,433,500,0,44.628,127.889,1
100000,37,Rows,1142.060,459599872,173400964,685,29,44,37,10471,9830,497,0.239,429,500,0,71.047,180.078,1
100000,37,Rows,1142.287,460025856,109643680,685,30,44,37,10473,9832,497,0.233,429,500,0,81.275,139.293,1
100000,37,Rows,1142.464,460558336,112110588,685,32,44,37,10474,9833,497,0.231,429,500,0,46.066,128.019,1
100000,37,Rows,1142.717,459628544,163903608,685,34,44,37,10477,9835,498,0.243,429,500,0,75.827,172.207,1
100000,37,Grid,1143.090,460525568,109729424,685,38,44,37,10481,9837,498,0.226,427,500,0,170.304,159.011,1
100000,37,Grid,1143.279,461471744,112203284,685,40,44,37,10482,9838,498,0.242,427,500,0,47.205,138.467,1
100000,37,Grid,1143.526,460537856,172552500,685,42,44,37,10485,9840,499,0.235,427,500,0,70.662,172.352,1
100000,37,Grid,1143.743,460832768,109882760,685,44,44,37,10487,9842,499,0.266,427,500,0,77.369,133.672,1
100000,37,Grid,1143.923,461135872,112463360,685,46,44,37,10488,9843,499,0.246,427,500,0,45.320,130.984,1
100000,37,Grid,1144.171,460578816,173701380,685,28,44,37,10491,9845,500,0.249,427,500,0,74.189,169.214,1
100000,37,Grid,1144.388,460787712,110367364,685,30,44,37,10493,9847,500,0.225,427,500,0,76.086,134.890,1
100000,37,Grid,1144.600,461025280,177407568,685,32,44,37,10495,9849,501,0.247,427,500,0,75.882,133.302,1
100000,37,Grid,1144.793,461463552,112239824,685,34,44,37,10497,9850,501,0.232,427,500,0,76.537,112.674,1
100000,37,Grid,1145.032,460943360,183526320,685,36,44,37,10500,9852,502,0.284,427,500,0,70.391,164.617,1
100000,37,before_idle,1146.363,477184000,109779788,737,42,44,37,10514,9866,503,0.061,451,500,0,0.000,0.000,1
100000,37,after_idle,1166.426,458899456,112477020,686,26,43,37,10720,10072,503,0.058,443,500,0,0.000,0.000,1
100000,38,Rows,1169.193,474927104,163035928,690,27,43,38,10750,10100,505,0.351,1479,500,0,77.402,276.092,1
100000,38,Rows,1169.370,474931200,272504488,690,28,43,38,10751,10101,506,17.884,1277,500,0,9.211,146.200,1
100000,38,Rows,1171.442,475115520,161430252,684,30,43,37,10767,10116,506,0.440,458,500,0,1933.094,134.809,1
100000,38,Rows,1171.660,476463104,195160684,685,30,44,38,10769,10118,507,0.426,456,500,0,10.920,203.227,1
100000,38,Rows,1171.895,475668480,112436268,685,31,44,38,10771,10120,507,0.233,456,500,0,84.066,142.847,1
100000,38,Rows,1172.119,476372992,194112128,685,32,44,38,10773,10122,508,0.244,456,500,0,44.623,175.353,1
100000,38,Rows,1172.346,475475968,112976708,685,29,44,38,10775,10124,508,0.228,452,500,0,80.165,140.694,1
100000,38,Rows,1172.555,475860992,182041072,685,30,44,38,10777,10126,509,0.249,452,500,0,74.526,131.329,1
100000,38,Rows,1172.761,475312128,114398728,685,32,44,38,10779,10128,509,0.237,452,500,0,78.338,120.940,1
100000,38,Rows,1173.017,475459584,183301988,685,34,44,38,10782,10131,510,0.239,452,500,0,73.230,179.082,1
100000,38,Grid,1173.360,475832320,112402388,685,38,44,38,10786,10135,510,0.251,450,500,0,169.402,150.814,1
100000,38,Grid,1173.541,480182272,115223324,685,40,44,38,10787,10136,510,0.408,450,500,0,46.216,130.862,1
100000,38,Grid,1173.752,479588352,114447316,685,42,44,38,10789,10138,510,0.240,450,500,0,71.822,136.176,1
100000,38,Grid,1173.930,479993856,111041232,685,44,44,38,10791,10140,510,0.241,450,500,0,78.094,96.309,1
100000,38,Grid,1174.168,476913664,187265440,685,46,44,38,10793,10142,511,0.240,450,500,0,43.903,161.604,1
100000,38,Grid,1174.419,476233728,189448656,679,28,43,37,10796,10145,512,0.312,450,500,0,79.647,166.589,1
100000,38,Grid,1174.637,477384704,112759620,679,30,43,37,10798,10147,512,0.244,450,500,0,77.930,133.383,1
100000,38,Grid,1174.852,477122560,198810072,679,32,43,37,10800,10149,513,0.245,450,500,0,45.841,165.813,1
100000,38,Grid,1175.058,477556736,114601152,679,34,43,37,10802,10151,513,0.417,450,500,0,80.943,121.516,1
100000,38,Grid,1175.298,477003776,188784624,679,36,43,37,10805,10154,514,0.248,450,500,0,71.520,163.445,1
