products,operation,sample,ms,private_bytes,gc0,gc1,gc2
100000,local_sale_transaction_no_network,19,6.098,208080896,125,95,11
100000,daily_csv_1_to_31_sales,19,3.155,208080896,125,95,11
100000,search_details_100,20,31.132,208080896,125,95,11
100000,local_sale_transaction_no_network,20,5.414,208080896,125,95,11
100000,daily_csv_1_to_31_sales,20,4.541,208080896,125,95,11
100000,search_details_100,21,32.377,208080896,125,95,11
100000,local_sale_transaction_no_network,21,5.201,208080896,125,95,11
100000,daily_csv_1_to_31_sales,21,0.682,208080896,125,95,11
100000,search_details_100,22,32.233,208080896,125,95,11
100000,local_sale_transaction_no_network,22,5.306,208080896,125,95,11
100000,daily_csv_1_to_31_sales,22,4.689,208080896,126,95,11
100000,search_details_100,23,31.223,208080896,126,95,11
100000,local_sale_transaction_no_network,23,4.865,208080896,126,95,11
100000,daily_csv_1_to_31_sales,23,0.648,208080896,126,95,11
100000,search_details_100,24,30.953,208080896,126,95,11
100000,local_sale_transaction_no_network,24,4.838,208080896,126,95,11
100000,daily_csv_1_to_31_sales,24,2.707,208080896,126,95,11
100000,search_details_100,25,31.868,208080896,126,95,11
100000,local_sale_transaction_no_network,25,4.700,208080896,126,95,11
100000,daily_csv_1_to_31_sales,25,1.281,208080896,126,95,11
100000,search_details_100,26,32.604,208080896,126,95,11
100000,local_sale_transaction_no_network,26,4.636,208080896,126,95,11
100000,daily_csv_1_to_31_sales,26,2.967,208080896,126,95,11
100000,search_details_100,27,30.971,208080896,126,95,11
100000,local_sale_transaction_no_network,27,4.728,208080896,126,95,11
100000,daily_csv_1_to_31_sales,27,2.977,208080896,126,95,11
100000,search_details_100,28,31.457,208080896,126,95,11
100000,local_sale_transaction_no_network,28,5.354,208080896,126,95,11
100000,daily_csv_1_to_31_sales,28,3.334,208080896,126,95,11
100000,search_details_100,29,32.439,208080896,126,95,11
100000,local_sale_transaction_no_network,29,4.944,208080896,126,95,11
100000,daily_csv_1_to_31_sales,29,2.711,208080896,126,95,11
100000,search_details_100,30,31.747,208080896,126,95,11
100000,local_sale_transaction_no_network,30,4.927,208080896,126,95,11
100000,daily_csv_1_to_31_sales,30,4.988,208080896,126,95,11
