products,operation,sample,ms,private_bytes,gc0,gc1,gc2
100000,local_sale_transaction_no_network,19,10.179,194736128,127,102,12
100000,daily_csv_1_to_31_sales,19,0.925,194736128,127,102,12
100000,search_details_100,20,45.551,194736128,127,102,12
100000,local_sale_transaction_no_network,20,6.231,194736128,127,102,12
100000,daily_csv_1_to_31_sales,20,2.705,194736128,127,102,12
100000,search_details_100,21,34.701,194736128,127,102,12
100000,local_sale_transaction_no_network,21,8.022,194736128,127,102,12
100000,daily_csv_1_to_31_sales,21,1.187,194736128,127,102,12
100000,search_details_100,22,46.552,194736128,127,102,12
100000,local_sale_transaction_no_network,22,8.328,194736128,127,102,12
100000,daily_csv_1_to_31_sales,22,2.694,194736128,127,102,12
100000,search_details_100,23,40.034,194736128,127,102,12
100000,local_sale_transaction_no_network,23,6.763,194736128,127,102,12
100000,daily_csv_1_to_31_sales,23,1.351,194736128,127,102,12
100000,search_details_100,24,40.631,194736128,127,102,12
100000,local_sale_transaction_no_network,24,7.380,194736128,127,102,12
100000,daily_csv_1_to_31_sales,24,2.758,194736128,127,102,12
100000,search_details_100,25,41.698,194736128,127,102,12
100000,local_sale_transaction_no_network,25,7.992,194736128,127,102,12
100000,daily_csv_1_to_31_sales,25,6.911,194736128,127,102,12
100000,search_details_100,26,39.576,194736128,127,102,12
100000,local_sale_transaction_no_network,26,14.093,194736128,127,102,12
100000,daily_csv_1_to_31_sales,26,3.656,194736128,127,102,12
100000,search_details_100,27,47.381,194736128,127,102,12
100000,local_sale_transaction_no_network,27,8.791,194736128,127,102,12
100000,daily_csv_1_to_31_sales,27,3.753,194736128,127,102,12
100000,search_details_100,28,45.783,194736128,127,102,12
100000,local_sale_transaction_no_network,28,26.179,194736128,127,102,12
100000,daily_csv_1_to_31_sales,28,4.398,194736128,127,102,12
100000,search_details_100,29,47.250,194736128,127,102,12
100000,local_sale_transaction_no_network,29,6.753,194736128,127,102,12
100000,daily_csv_1_to_31_sales,29,5.483,194736128,128,102,12
100000,search_details_100,30,47.155,194736128,128,102,12
100000,local_sale_transaction_no_network,30,20.484,194736128,128,102,12
100000,daily_csv_1_to_31_sales,30,0.783,194736128,128,102,12
