products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,2,Rows,63.609,303767552,67836692,663,34,43,39,871,806,40,0.183,71,500,0,63.786,120.783
100000,2,Rows,63.816,304050176,67519668,663,36,43,39,873,808,41,0.232,71,500,0,39.529,164.101
100000,2,Rows,63.982,304050176,68873604,663,38,43,39,875,809,41,0.175,71,500,0,54.916,106.937
100000,2,Rows,64.212,303575040,67404140,663,40,43,39,878,811,42,0.199,71,500,0,60.411,165.548
100000,2,Grid,64.528,303894528,67186652,663,44,43,39,882,813,42,0.192,70,500,0,153.219,134.693
100000,2,Grid,64.741,304857088,67419632,663,46,43,39,884,815,43,0.190,69,500,0,40.104,168.600
100000,2,Grid,64.918,304312320,68406212,663,28,43,39,886,816,43,0.189,69,500,0,56.514,116.691
100000,2,Grid,65.140,303771648,67247980,663,30,43,39,889,819,44,0.184,69,500,0,61.120,156.667
100000,2,Grid,65.297,304062464,69826780,663,32,43,39,890,820,44,0.349,69,500,0,39.945,113.274
100000,2,Grid,65.519,303484928,66931260,663,34,43,39,893,822,45,0.197,69,500,0,57.327,160.802
100000,2,Grid,65.694,303558656,68860384,663,36,43,39,895,823,45,0.186,69,500,0,60.005,110.416
100000,2,Grid,65.919,303849472,67155812,663,38,43,39,898,825,46,0.190,69,500,0,62.549,158.986
100000,2,Grid,66.082,304201728,69340532,663,40,43,39,899,826,46,0.454,69,500,0,42.054,116.856
100000,2,Grid,66.311,303636480,67304732,663,42,43,39,902,828,47,0.192,69,500,0,57.717,166.335
100000,2,before_idle,67.640,319967232,69316468,717,32,45,39,917,839,48,0.312,95,500,0,0.000,0.000
100000,2,after_idle,87.656,288321536,73037812,702,26,43,38,1163,1085,48,0.106,85,500,0,0.000,0.000
100000,3,Rows,90.065,323411968,126989080,671,27,44,39,1192,1113,49,0.174,1122,500,0,85.668,237.012
100000,3,Rows,90.206,326434816,113645888,671,28,44,39,1194,1115,50,0.174,692,500,0,10.058,127.354
100000,3,Rows,92.113,323915776,79677220,665,30,44,38,1210,1127,51,0.190,101,500,0,1784.996,117.060
100000,3,Rows,92.375,324608000,69306668,666,29,44,39,1213,1129,52,0.193,94,500,0,69.395,188.440
100000,3,Rows,92.543,325427200,71307428,666,30,44,39,1214,1130,52,0.185,94,500,0,41.622,123.010
100000,3,Rows,92.808,324427776,69588816,666,32,44,39,1217,1133,53,0.221,94,500,0,61.330,199.573
100000,3,Rows,92.968,324780032,72361980,666,34,44,39,1218,1134,53,0.182,94,500,0,40.517,115.538
100000,3,Rows,93.214,315142144,69320828,666,36,44,39,1221,1136,54,0.201,94,500,0,63.803,178.239
100000,3,Rows,93.416,323735552,70345552,666,38,44,39,1223,1138,54,0.180,94,500,0,63.309,134.186
