products,operation,sample,ms,private_bytes,gc0,gc1,gc2
100000,local_sale_transaction_no_network,19,5.232,205320192,127,101,12
100000,daily_csv_1_to_31_sales,19,2.954,205320192,127,101,12
100000,search_details_100,20,33.554,205320192,127,101,12
100000,local_sale_transaction_no_network,20,7.414,205320192,127,101,12
100000,daily_csv_1_to_31_sales,20,2.886,205320192,127,101,12
100000,search_details_100,21,34.016,205320192,127,101,12
100000,local_sale_transaction_no_network,21,6.749,205320192,127,101,12
100000,daily_csv_1_to_31_sales,21,2.721,205320192,127,101,12
100000,search_details_100,22,36.699,205320192,127,101,12
100000,local_sale_transaction_no_network,22,5.684,205320192,127,101,12
100000,daily_csv_1_to_31_sales,22,3.634,205320192,127,101,12
100000,search_details_100,23,34.611,205320192,127,101,12
100000,local_sale_transaction_no_network,23,6.881,205320192,127,101,12
100000,daily_csv_1_to_31_sales,23,2.783,205320192,127,101,12
100000,search_details_100,24,36.563,205320192,127,101,12
100000,local_sale_transaction_no_network,24,5.524,205320192,127,101,12
100000,daily_csv_1_to_31_sales,24,2.698,205320192,127,101,12
100000,search_details_100,25,34.145,205320192,127,101,12
100000,local_sale_transaction_no_network,25,5.512,205320192,127,101,12
100000,daily_csv_1_to_31_sales,25,0.640,205320192,127,101,12
100000,search_details_100,26,36.765,205320192,127,101,12
100000,local_sale_transaction_no_network,26,5.600,205320192,127,101,12
100000,daily_csv_1_to_31_sales,26,2.711,205320192,127,101,12
100000,search_details_100,27,36.591,205320192,127,101,12
100000,local_sale_transaction_no_network,27,5.599,205320192,127,101,12
100000,daily_csv_1_to_31_sales,27,0.660,205320192,127,101,12
100000,search_details_100,28,34.705,205320192,127,101,12
100000,local_sale_transaction_no_network,28,7.230,205320192,127,101,12
100000,daily_csv_1_to_31_sales,28,5.058,205320192,128,102,12
100000,search_details_100,29,35.228,205320192,128,102,12
100000,local_sale_transaction_no_network,29,6.676,205320192,128,102,12
100000,daily_csv_1_to_31_sales,29,2.820,205320192,128,102,12
100000,search_details_100,30,37.324,205320192,128,102,12
100000,local_sale_transaction_no_network,30,5.773,205320192,128,102,12
100000,daily_csv_1_to_31_sales,30,2.902,205320192,128,102,12
